account_code,funding_office_code,office_name,agency_code,agency_name,years_active,years_present,office_share_mean,office_share_latest,office_share_cv,award_avg_usd,contract_share_mean,contract_share_latest,contract_share_cv,contract_share_capped,cs_years,confidence,py_pace_p02,py_pace_p03,py_pace_p04,py_pace_p05,py_pace_p06,py_pace_p07,py_pace_p08,py_pace_p09,py_pace_p10,py_pace_p11,py_pace_p12
014-5132,140L62,WYOMING STATE OFFICE,014,Department of the Interior,5,5,0.054952,0.025867,1.0142,240479.0,0.481039,0.365148,0.3597,No,5.0,Low,0.023522,0.037483,0.039287,0.047906,0.069741,0.0867,0.101404,0.127022,0.145022,0.191571,0.262943
014-5132,140L64,ARIZONA STATE OFFICE,014,Department of the Interior,5,5,0.026819,0.046579,0.6606,98817.0,0.481039,0.365148,0.3597,No,5.0,Medium,0.023522,0.037483,0.039287,0.047906,0.069741,0.0867,0.101404,0.127022,0.145022,0.191571,0.262943
014-5137,140F02,FWS SOUTHWEST REGIONAL OFFICE,014,Department of the Interior,5,4,0.065794,0.0,1.043,20372.0,0.002176,0.000895,0.4561,No,5.0,Low,0.0211,0.143154,0.200025,0.264705,0.340216,0.381959,0.406244,0.452181,0.497906,0.614127,0.916389
014-5137,140F03,FWS MIDWEST REGIONAL OFFICE,014,Department of the Interior,5,3,0.207266,0.787069,1.6482,28614.0,0.002176,0.000895,0.4561,No,5.0,Low,0.0211,0.143154,0.200025,0.264705,0.340216,0.381959,0.406244,0.452181,0.497906,0.614127,0.916389
014-5137,140F04,FWS SOUTHEAST REGIONAL OFFICE,014,Department of the Interior,5,3,0.041928,-0.0,2.2361,13888.0,0.002176,0.000895,0.4561,No,5.0,Low,0.0211,0.143154,0.200025,0.264705,0.340216,0.381959,0.406244,0.452181,0.497906,0.614127,0.916389
014-5137,140F05,FWS NORTHEAST REGIONAL OFFICE,014,Department of the Interior,5,1,0.010037,0.0,2.2361,2929.0,0.002176,0.000895,0.4561,No,5.0,Low,0.0211,0.143154,0.200025,0.264705,0.340216,0.381959,0.406244,0.452181,0.497906,0.614127,0.916389
014-5137,140F06,FWS MOUNTAIN-PRAIRIE REGIONAL OFFIC,014,Department of the Interior,5,3,0.096987,0.212931,1.1332,21389.0,0.002176,0.000895,0.4561,No,5.0,Low,0.0211,0.143154,0.200025,0.264705,0.340216,0.381959,0.406244,0.452181,0.497906,0.614127,0.916389
014-5137,140F07,FWS ALASKA REGIONAL OFFICE,014,Department of the Interior,5,2,0.027299,0.0,1.4,8594.0,0.002176,0.000895,0.4561,No,5.0,Low,0.0211,0.143154,0.200025,0.264705,0.340216,0.381959,0.406244,0.452181,0.497906,0.614127,0.916389
014-5137,140F09,FWS HEADQUARTERS,014,Department of the Interior,5,2,0.183275,0.0,1.386,56659.0,0.002176,0.000895,0.4561,No,5.0,Low,0.0211,0.143154,0.200025,0.264705,0.340216,0.381959,0.406244,0.452181,0.497906,0.614127,0.916389
014-5137,140F1G,"FWS, IT GOODS",014,Department of the Interior,5,2,0.24266,0.0,1.6169,45326.0,0.002176,0.000895,0.4561,No,5.0,Low,0.0211,0.143154,0.200025,0.264705,0.340216,0.381959,0.406244,0.452181,0.497906,0.614127,0.916389
014-5137,140FC1,"FWS, CONSTRUCTION A/E TEAM 1",014,Department of the Interior,5,1,0.053141,0.0,2.2361,16240.0,0.002176,0.000895,0.4561,No,5.0,Low,0.0211,0.143154,0.200025,0.264705,0.340216,0.381959,0.406244,0.452181,0.497906,0.614127,0.916389
014-5137,140FC2,"FWS, CONSTRUCTION A/E TEAM 2",014,Department of the Interior,5,1,0.009606,0.0,2.2361,1400.0,0.002176,0.000895,0.4561,No,5.0,Low,0.0211,0.143154,0.200025,0.264705,0.340216,0.381959,0.406244,0.452181,0.497906,0.614127,0.916389
014-5137,140FS2,"FWS, SAT TEAM 2",014,Department of the Interior,5,2,0.083197,0.0,1.379,19388.0,0.002176,0.000895,0.4561,No,5.0,Low,0.0211,0.143154,0.200025,0.264705,0.340216,0.381959,0.406244,0.452181,0.497906,0.614127,0.916389
014-5137,140FS3,FWS SAT TEAM 3,014,Department of the Interior,5,1,0.034458,0.0,2.2361,5022.0,0.002176,0.000895,0.4561,No,5.0,Low,0.0211,0.143154,0.200025,0.264705,0.340216,0.381959,0.406244,0.452181,0.497906,0.614127,0.916389
014-5140,140P21,WASHINGTON CONTRACTING OFFICE,014,Department of the Interior,5,5,1.0,1.0,0.0,568545.0,0.003506,0.004052,0.2309,No,5.0,High,0.000925,0.019302,0.026535,0.026627,0.03329,0.033421,0.044381,0.063306,0.242836,0.378682,0.533647
014-5141,140D37,CHIEF INFORMATION OFFICER (00003),014,Department of the Interior,5,5,0.926104,0.875755,0.0664,7854940.0,0.330085,0.350916,0.2643,No,5.0,High,0.126385,0.180119,0.233849,0.285055,0.337363,0.387379,0.447661,0.50138,0.554493,0.611636,0.635948
014-5141,1431M7,NATL INDIAN GAMING COMMISSION(1469),014,Department of the Interior,5,5,0.073896,0.124245,0.8324,579079.0,0.330085,0.350916,0.2643,No,5.0,Low,0.126385,0.180119,0.233849,0.285055,0.337363,0.387379,0.447661,0.50138,0.554493,0.611636,0.635948
014-5143,140F09,FWS HEADQUARTERS,014,Department of the Interior,5,3,0.595919,0.979595,0.913,448225.0,0.005758,0.0066,0.5693,No,5.0,Low,0.007726,0.68621,0.69221,0.69297,0.693823,0.695284,0.699631,0.700473,0.701706,0.706133,0.715623
014-5143,140F1S,"FWS, IT SERVICES",014,Department of the Interior,5,2,0.400009,0.0,1.3693,180293.0,0.005758,0.0066,0.5693,No,5.0,Low,0.007726,0.68621,0.69221,0.69297,0.693823,0.695284,0.699631,0.700473,0.701706,0.706133,0.715623
014-5157,140FS1,"FWS, SAT TEAM 1",014,Department of the Interior,1,1,1.0,,,87650.0,0.062408,,,No,1.0,Low,0.003378,0.003378,0.003378,0.003378,0.014334,0.024274,0.041214,0.044609,0.042508,0.367415,0.367146
014-5163,140P20,DSC CONTRACTING SERVICES DIVISION,014,Department of the Interior,5,5,0.202855,0.196715,1.2868,3322157.0,0.948941,0.424022,0.4384,No,5.0,Low,0.012665,0.023799,0.031527,0.040941,0.05765,0.066435,0.096278,0.103659,0.113885,0.128232,0.193403
014-5163,140P21,WASHINGTON CONTRACTING OFFICE,014,Department of the Interior,5,4,0.050182,0.23748,2.09,345298.0,0.948941,0.424022,0.4384,No,5.0,Low,0.012665,0.023799,0.031527,0.040941,0.05765,0.066435,0.096278,0.103659,0.113885,0.128232,0.193403
014-5163,140P42,NORTHEAST REGIONAL CONTRACTING,014,Department of the Interior,5,5,0.250012,0.065861,1.0886,2184685.0,0.948941,0.424022,0.4384,No,5.0,Low,0.012665,0.023799,0.031527,0.040941,0.05765,0.066435,0.096278,0.103659,0.113885,0.128232,0.193403
014-5163,140P43,NER SERVICES MABO (43000),014,Department of the Interior,5,5,0.101428,0.100198,0.378,937016.0,0.948941,0.424022,0.4384,No,5.0,Medium,0.012665,0.023799,0.031527,0.040941,0.05765,0.066435,0.096278,0.103659,0.113885,0.128232,0.193403
014-5163,140P45,NER SUPPLY MABO(45000),014,Department of the Interior,5,5,0.02695,0.104868,1.6371,186778.0,0.948941,0.424022,0.4384,No,5.0,Low,0.012665,0.023799,0.031527,0.040941,0.05765,0.066435,0.096278,0.103659,0.113885,0.128232,0.193403
014-5163,140P51,SER EAST MABO(51000),014,Department of the Interior,5,5,0.014455,0.025551,0.5219,123055.0,0.948941,0.424022,0.4384,No,5.0,Medium,0.012665,0.023799,0.031527,0.040941,0.05765,0.066435,0.096278,0.103659,0.113885,0.128232,0.193403
014-5163,140P62,MWR MISSOURI MABO(62000),014,Department of the Interior,5,4,0.005912,0.0,0.8725,58290.0,0.948941,0.424022,0.4384,No,5.0,Low,0.012665,0.023799,0.031527,0.040941,0.05765,0.066435,0.096278,0.103659,0.113885,0.128232,0.193403
014-5163,140P83,PWR OLYM MABO(83000),014,Department of the Interior,5,5,0.021922,0.020074,0.985,221807.0,0.948941,0.424022,0.4384,No,5.0,Low,0.012665,0.023799,0.031527,0.040941,0.05765,0.066435,0.096278,0.103659,0.113885,0.128232,0.193403
014-5163,140P85,PWR SF/SEA MABO(85000),014,Department of the Interior,5,5,0.070907,0.006589,0.9507,728344.0,0.948941,0.424022,0.4384,No,5.0,Low,0.012665,0.023799,0.031527,0.040941,0.05765,0.066435,0.096278,0.103659,0.113885,0.128232,0.193403
014-5163,140P86,PWR GOGA(86000),014,Department of the Interior,5,5,0.238782,0.228461,0.4281,2214437.0,0.948941,0.424022,0.4384,No,5.0,Medium,0.012665,0.023799,0.031527,0.040941,0.05765,0.066435,0.096278,0.103659,0.113885,0.128232,0.193403
014-5164,140P12,IMR INTERMOUNTAIN REGION(1200),014,Department of the Interior,5,4,0.159848,0.0,0.8722,876392.0,1.0,1.0,1.0181,Yes,5.0,Low,0.007082,0.007966,0.008934,0.007104,0.007549,0.007366,0.008051,0.03518,0.653136,0.678364,0.699938
014-5164,140P14,IMR NORTHERN ROCKIES(12200),014,Department of the Interior,5,4,0.049151,0.0,1.5741,307652.0,1.0,1.0,1.0181,Yes,5.0,Low,0.007082,0.007966,0.008934,0.007104,0.007549,0.007366,0.008051,0.03518,0.653136,0.678364,0.699938
014-5164,140P15,IMR ARIZONA(12400),014,Department of the Interior,5,5,0.819564,1.0,0.1969,4340363.0,1.0,1.0,1.0181,Yes,5.0,Medium,0.007082,0.007966,0.008934,0.007104,0.007549,0.007366,0.008051,0.03518,0.653136,0.678364,0.699938
014-5164,140P30,NCR REGIONAL CONTRACTING(30000),014,Department of the Interior,5,2,0.008448,0.0,2.1615,58186.0,1.0,1.0,1.0181,Yes,5.0,Low,0.007082,0.007966,0.008934,0.007104,0.007549,0.007366,0.008051,0.03518,0.653136,0.678364,0.699938
014-5165,140L06,NATIONAL OPERATIONS CENTER,014,Department of the Interior,5,5,0.052951,0.014119,0.8833,280563.0,0.260538,0.204166,0.3629,No,5.0,Low,0.010398,0.018942,0.019755,0.037237,0.113321,0.164917,0.198105,0.257217,0.27016,0.332175,0.407657
014-5165,140L10,BUTTE FIELD OFFICE,014,Department of the Interior,5,4,0.026282,0.0,1.8491,51732.0,0.260538,0.204166,0.3629,No,5.0,Low,0.010398,0.018942,0.019755,0.037237,0.113321,0.164917,0.198105,0.257217,0.27016,0.332175,0.407657
014-5165,140L12,CALIFORNIA STATE OFFICE,014,Department of the Interior,5,5,0.0687,0.116106,1.2146,235702.0,0.260538,0.204166,0.3629,No,5.0,Low,0.010398,0.018942,0.019755,0.037237,0.113321,0.164917,0.198105,0.257217,0.27016,0.332175,0.407657
014-5165,140L26,IDAHO STATE OFFICE,014,Department of the Interior,5,4,0.024335,0.018047,0.7018,126430.0,0.260538,0.204166,0.3629,No,5.0,Medium,0.010398,0.018942,0.019755,0.037237,0.113321,0.164917,0.198105,0.257217,0.27016,0.332175,0.407657
014-5165,140L28,LAKEVIEW DISTRICT OFFICE,014,Department of the Interior,5,2,0.006421,0.0,1.4834,19054.0,0.260538,0.204166,0.3629,No,5.0,Low,0.010398,0.018942,0.019755,0.037237,0.113321,0.164917,0.198105,0.257217,0.27016,0.332175,0.407657
014-5165,140L36,MONTANA STATE OFFICE,014,Department of the Interior,5,3,0.009677,0.000767,1.8052,51137.0,0.260538,0.204166,0.3629,No,5.0,Low,0.010398,0.018942,0.019755,0.037237,0.113321,0.164917,0.198105,0.257217,0.27016,0.332175,0.407657
014-5165,140L37,NATIONAL INTERAGENCY FIRE CENTER,014,Department of the Interior,5,4,0.080458,0.067749,0.6769,422676.0,0.260538,0.204166,0.3629,No,5.0,Medium,0.010398,0.018942,0.019755,0.037237,0.113321,0.164917,0.198105,0.257217,0.27016,0.332175,0.407657
014-5165,140L38,NATIONAL TRAINING CENTER,014,Department of the Interior,5,1,0.011166,0.0,2.2361,18185.0,0.260538,0.204166,0.3629,No,5.0,Low,0.010398,0.018942,0.019755,0.037237,0.113321,0.164917,0.198105,0.257217,0.27016,0.332175,0.407657
014-5165,140L43,OREGON STATE OFFICE,014,Department of the Interior,5,5,0.643084,0.769166,0.3116,3241377.0,0.260538,0.204166,0.3629,No,5.0,Medium,0.010398,0.018942,0.019755,0.037237,0.113321,0.164917,0.198105,0.257217,0.27016,0.332175,0.407657
014-5165,140L50,NORTHWEST OREGON DISTRICT,014,Department of the Interior,5,1,0.006159,0.0,2.2361,22495.0,0.260538,0.204166,0.3629,No,5.0,Low,0.010398,0.018942,0.019755,0.037237,0.113321,0.164917,0.198105,0.257217,0.27016,0.332175,0.407657
014-5165,140L52,SHOSHONE FIELD OFFICE,014,Department of the Interior,5,1,0.011009,0.0,2.2361,17929.0,0.260538,0.204166,0.3629,No,5.0,Low,0.010398,0.018942,0.019755,0.037237,0.113321,0.164917,0.198105,0.257217,0.27016,0.332175,0.407657
014-5165,140L57,UTAH STATE OFFICE,014,Department of the Interior,5,1,0.006463,0.0,2.2361,23609.0,0.260538,0.204166,0.3629,No,5.0,Low,0.010398,0.018942,0.019755,0.037237,0.113321,0.164917,0.198105,0.257217,0.27016,0.332175,0.407657
014-5165,140L62,WYOMING STATE OFFICE,014,Department of the Interior,5,3,0.042893,0.01178,2.2006,77041.0,0.260538,0.204166,0.3629,No,5.0,Low,0.010398,0.018942,0.019755,0.037237,0.113321,0.164917,0.198105,0.257217,0.27016,0.332175,0.407657
014-5173,140R20,MP-REGIONAL OFFICE,014,Department of the Interior,5,5,1.0,1.0,0.0,1396362.0,0.031297,0.012709,0.7774,No,5.0,Medium,0.007051,0.009458,0.015583,0.03858,0.042318,0.046668,0.053236,0.158065,0.31002,0.327265,0.613037
014-5174,140R40,UPPER COLORADO REGIONAL OFFICE,014,Department of the Interior,5,5,1.0,1.0,0.0,890490.0,0.075567,0.041846,0.8927,No,5.0,Medium,0.021333,0.030482,0.039739,0.103063,0.106435,0.142665,0.261361,0.272867,0.322819,0.349755,0.372525
014-5198,1401AH,DEPT OF INTERIOR  GEOLOGICAL SURVEY,014,Department of the Interior,5,4,0.005553,0.02073,1.5538,32226.0,0.039139,0.040929,0.3721,No,5.0,Low,0.000845,0.00705,0.009332,0.01032,0.015467,0.016366,0.016764,0.01919,0.020249,0.024735,0.026293
014-5198,140D32,NATRL RES DAM ASSMNT  REST(00032),014,Department of the Interior,5,5,0.00976,0.014691,1.0245,104632.0,0.039139,0.040929,0.3721,No,5.0,Low,0.000845,0.00705,0.009332,0.01032,0.015467,0.016366,0.016764,0.01919,0.020249,0.024735,0.026293
014-5198,140F01,FWS PACIFIC REGIONAL OFFICE,014,Department of the Interior,5,4,0.037553,-0.054312,3.0165,628929.0,0.039139,0.040929,0.3721,No,5.0,Low,0.000845,0.00705,0.009332,0.01032,0.015467,0.016366,0.016764,0.01919,0.020249,0.024735,0.026293
014-5198,140F02,FWS SOUTHWEST REGIONAL OFFICE,014,Department of the Interior,5,3,0.029099,0.020052,1.0926,286026.0,0.039139,0.040929,0.3721,No,5.0,Low,0.000845,0.00705,0.009332,0.01032,0.015467,0.016366,0.016764,0.01919,0.020249,0.024735,0.026293
014-5198,140F04,FWS SOUTHEAST REGIONAL OFFICE,014,Department of the Interior,5,4,0.233305,0.482104,0.9638,1751734.0,0.039139,0.040929,0.3721,No,5.0,Low,0.000845,0.00705,0.009332,0.01032,0.015467,0.016366,0.016764,0.01919,0.020249,0.024735,0.026293
014-5198,140F05,FWS NORTHEAST REGIONAL OFFICE,014,Department of the Interior,5,3,0.046872,0.181534,1.6482,219988.0,0.039139,0.040929,0.3721,No,5.0,Low,0.000845,0.00705,0.009332,0.01032,0.015467,0.016366,0.016764,0.01919,0.020249,0.024735,0.026293
014-5198,140F06,FWS MOUNTAIN-PRAIRIE REGIONAL OFFIC,014,Department of the Interior,5,2,0.009302,0.0,1.3991,106304.0,0.039139,0.040929,0.3721,No,5.0,Low,0.000845,0.00705,0.009332,0.01032,0.015467,0.016366,0.016764,0.01919,0.020249,0.024735,0.026293
014-5198,140F07,FWS ALASKA REGIONAL OFFICE,014,Department of the Interior,5,5,0.026063,-0.019393,2.1067,260218.0,0.039139,0.040929,0.3721,No,5.0,Low,0.000845,0.00705,0.009332,0.01032,0.015467,0.016366,0.016764,0.01919,0.020249,0.024735,0.026293
014-5198,140FC2,"FWS, CONSTRUCTION A/E TEAM 2",014,Department of the Interior,5,2,0.008323,0.0,1.7838,173455.0,0.039139,0.040929,0.3721,No,5.0,Low,0.000845,0.00705,0.009332,0.01032,0.015467,0.016366,0.016764,0.01919,0.020249,0.024735,0.026293
014-5198,140FHR,"FWS, HURRICANE & RECOVERY",014,Department of the Interior,5,1,0.02236,0.0,2.2361,205492.0,0.039139,0.040929,0.3721,No,5.0,Low,0.000845,0.00705,0.009332,0.01032,0.015467,0.016366,0.016764,0.01919,0.020249,0.024735,0.026293
014-5198,140FNR,"FWS, NRDAR",014,Department of the Interior,5,2,0.088918,0.0,1.3697,1433897.0,0.039139,0.040929,0.3721,No,5.0,Low,0.000845,0.00705,0.009332,0.01032,0.015467,0.016366,0.016764,0.01919,0.020249,0.024735,0.026293
